Molecule ChEMBL ID,Standard Value,Smiles
CHEMBL5084378,197.0,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1
CHEMBL5084510,13100000.0,CC(C)n1cc(-c2ccc3c(=O)[nH]nc(CN)c3c2)cn1
CHEMBL5084741,36.0,Cc1c(Cl)cccc1S(=O)(=O)Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O
CHEMBL5084900,1.5,CC(C)c1csc(-c2cccc(CNc3ccc4[nH]nc(C(=O)O)c4c3)c2O)n1
CHEMBL5084938,12.0,O=C(c1cnc(NC2(c3cnccn3)CCC2)nc1)N1CCC2(CCOCC2)C1
CHEMBL508506,25.0,CC1NCCCC1C(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1
CHEMBL5085412,300.0,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1
CHEMBL5085510,19.0,N#Cc1cccc(C(=O)c2cnc(NCc3ccccc3)nc2)c1
CHEMBL5085521,363.0,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2cc(C#N)nc2C(N)=N1
CHEMBL5085562,41.9,Cc1cccc(-c2ccc(/C=C/[C@@H]3[C@@H]4[C@@H](C)OC(=O)[C@]4(O)CC(F)(F)[C@H]3C)nc2)c1C#N
CHEMBL5085611,3000000.0,CCc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N
CHEMBL5085625,17.0,CC(C)(Nc1ncc(C(=O)N2CCC3(CCOCC3)C2)cn1)c1cnccn1
CHEMBL5085809,51.0,C[C@@H]1CN(C(=O)[C@H](C)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)C[C@@H](C)N1
CHEMBL5085993,1.0,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5086061,13.1,CN(C)c1noc(-c2cccc(CNc3cnc4nn[nH]c4c3)c2O)n1
CHEMBL5086259,0.6,CS(=O)(=O)[C@@H]1CCCN(C(=O)c2cnc(NC3(c4cncnc4)CC3)nc2)C1
CHEMBL5086274,15.0,O=C(NC[C@H](c1ccc(Cl)cc1)N1CCOCC1)c1sc(-c2ncccn2)nc1C(F)(F)F
CHEMBL5086346,3.4,CN(C)c1noc(-c2cccc(CN(C)c3ccc4[nH]nc(C(=O)O)c4c3)c2O)n1
CHEMBL5086396,23000000.0,Cn1cc(-c2ccc3c(=O)[nH]nc(CN)c3c2)cn1
CHEMBL5086506,6.8,Cc1c(Nc2nc(N)c3c(C#N)c(N4CCC[C@H]4C)n(C)c3n2)cnn1CC1(O)COC1
CHEMBL5086545,1.0675,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)F)cc13
CHEMBL5087055,2.65,Cc1c(Nc2nc(N)c3c(C#N)c(N4CCC[C@H]4C)n(C)c3n2)cnn1[C@@H]1CCOC1
CHEMBL5087215,5.9,O=C(NCC1CCCCCC1)c1cn(CCO)c2ccccc12
CHEMBL5087318,1.0,CSc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5087481,46.1,O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(-c2c[nH]cn2)cc1
CHEMBL5087511,8.0,O=C(c1cnc(NC2(c3cncnc3)CCC2)nc1)N1CCC2(CCOCC2)C1
CHEMBL5087573,0.9,CS(=O)(=O)C1CCCN(C(=O)c2cnc(NC3(c4cncnc4)CC3)nc2)C1
CHEMBL5087625,0.4,CN(C)C(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@]2(CC[C@H](c4ncn[nH]4)C2)CN3)c1F
CHEMBL5087914,3500000.0,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)cc2ccccc2c1C#N
CHEMBL5087917,1.0,COc1cc(C)[nH]c(=O)c1CN1CCNc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5087956,2.0,O=C(c1cnc(NC2(c3cncnc3)CC2)nc1)N1CCC2(CCOCC2)C1
CHEMBL5088217,3.0,CSc1cc(C)n(C)c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5088348,14.0,C[C@H](Nc1ncc(C(=O)N2CCC3(CCOCC3)C2)cn1)c1cnccn1
CHEMBL5088351,23.0,N#Cc1cccc(C(=O)c2cnc(NC3(c4ccccc4)CC3)nc2)c1
CHEMBL5088381,4.62,Cc1noc(C)c1-c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2n1.Cl
CHEMBL5088392,32.3,CCNC(=O)N1C[C@H]2[C@H](C)[C@@H](C)[C@H](/C=C/c3ccc(-c4ccccc4C#N)cn3)[C@@H]3[C@@H](C)OC(=O)[C@@]32C1
CHEMBL5088458,28000000.0,NCc1n[nH]c(=O)c2ccc(-c3cccnc3)cc12
CHEMBL5088467,101000000.0,Cc1cnc2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3F)cnn2c1
CHEMBL5088474,2.0,CSc1cc(C)n(C)c(=O)c1CN1CCNc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5088551,6.8,Cc1c(Nc2nc(N)c3c(C#N)c(N4CCC[C@H]4C)n(C)c3n2)cnn1CC(C)(C)O
CHEMBL5088734,3.4,CCOc1cc2[nH]c(Cc3nn(CC(=O)O)c(=O)c4ccccc34)nc2cc1Cl
CHEMBL5088765,7000000.0,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc(Cl)c1C#N
CHEMBL5088987,6000000.0,Cc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N
CHEMBL5089152,6.3,Cc1nn(C2CCOC2)cc1Nc1nc(N)c2c(C#N)c(N3CCC[C@H]3C)n(C)c2n1
CHEMBL5089194,23.9,Cc1c(Nc2nc(N)c3c(C#N)c(N4CCC[C@H]4C)n(C)c3n2)cnn1C
CHEMBL5089371,47000000.0,Cc1ccc(-c2ccc3c(=O)[nH]nc(CN)c3c2)cn1
CHEMBL5089503,17.0,O=C(c1cnc(NC2(c3cnccn3)CCC2)nc1)N1CC2(CCOCC2)C1
CHEMBL5089745,9.69,C[C@@]1(c2nc(NC(=O)c3ncc(OCCF)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1
CHEMBL5089757,9000000.0,NCc1n[nH]c(=O)c2ccc(-c3cnn(CCO)c3)cc12
CHEMBL5089797,7.57,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3c(s2)C2(CCN([C@H](C)c4cnc(C(F)(F)F)nc4)CC2)O[C@@H](C)C3)cc1
CHEMBL5089907,0.2,CN(C)C(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@]2(CC[C@H](C(N)=O)C2)CN3)c1F
CHEMBL5090015,6.0,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O
CHEMBL509012,3.2,CC(C)C1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1
CHEMBL5090360,6000000.0,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1sc2ccccc2c1C#N
CHEMBL5090508,11.0,C[C@@H](Nc1ncc(C(=O)N2CCC3(CCOCC3)C2)cn1)c1cnccn1
CHEMBL5090754,3.91,CC1(C)CC[C@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4c(P(C)(C)=O)c(C#N)ccc34)n2)CN1
CHEMBL5090966,2.5,CC(C(=O)O)c1nn(Cc2cn3cc(OCC4CC4)c(C(F)(F)F)cc3n2)c2ccccc2c1=O
CHEMBL5091124,0.798,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(C)(F)F)cc13
CHEMBL5091151,0.8,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)Cc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O
CHEMBL5091378,1.5,N#CC1CCCN(C(=O)c2cnc(NC3(c4cncnc4)CC3)nc2)C1
CHEMBL5091391,7.1,CN(C)C(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@]2(CC[C@@]4(CCCNC4=O)C2)CN3)c1F
CHEMBL5091819,5.0,Cc1nn(CC(C)(C)O)cc1Nc1nc(N)c2c(C#N)c(N3CCC[C@H]3C)n(C)c2n1
CHEMBL5091947,0.6,O=C(O)Cn1nc(Cc2nc3cc(Cl)c(OCC(F)F)cc3[nH]2)c2ccccc2c1=O
CHEMBL5092087,2.75,Cc1c(Nc2nc(N)c3c(C#N)c(N4CCC[C@H]4C)n(C)c3n2)cnn1[C@H]1CCOC1
CHEMBL5092194,9.0,O=C(c1cnc(NCc2cnccn2)nc1)N1CC2(CCOCC2)C1
CHEMBL5092218,8.5,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3c(s2)C2(CCN([C@H](C)c4ccc(C#N)cc4)CC2)OCC3)nc1
CHEMBL5092328,32.4,CCS(=O)(=O)[C@]1(C)CC[C@@](CF)(c2cc(NC(=O)c3cc4c(cn3)OC(F)(F)O4)ccc2F)N=C1N
CHEMBL5092354,0.2,O=C(c1cnc(NC2(c3cncnc3)COC2)nc1)N1CCC2(CCOCC2)C1
CHEMBL5092557,110.0,CCc1cc(C)n(C)c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O
CHEMBL5092867,5.0,CN(C)C(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@]2(CC[C@H](O)C2)CN3)c1F
CHEMBL5092926,27.0,N#Cc1cccc(C(=O)c2cnc(NC3(c4cncnc4)CC3)nc2)c1
CHEMBL5093195,135.0,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)co1
CHEMBL5093245,23.0,CN(C)C(=O)c1c(N)ccc(-c2cnc3c(c2Cl)C2(CCCC2)CN3)c1F
CHEMBL5093303,175.0,C[C@@]1(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1
CHEMBL5093314,5000000.0,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc2ccccc2cc1C#N
CHEMBL5093316,1.1295,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC(F)F)cc13
CHEMBL5093380,93000000.0,NCc1nnc(O)c2ccc(-c3ccccn3)cc12
CHEMBL5093429,32000000.0,CCCn1cc(-c2ccc3c(=O)[nH]nc(CN)c3c2)cn1
CHEMBL5093457,49.0,Cc1noc(C)c1-c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C(F)(F)F)cc(C)n(C)c1=O)CC2
CHEMBL5093642,9.5,O=C(c1cnc(NC2(c3cncnc3)CC2)nc1)N1CCCCC1
CHEMBL5093710,21.0,CN(C)C(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@]2(CC[C@](C)(C#N)C2)CN3)c1F
CHEMBL5093838,4.1,CN(C)C(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@]2(CC[C@](C)(O)C2)CN3)c1F
CHEMBL5093844,11000000.0,NCc1n[nH]c(=O)c2ccc(-c3cccnn3)cc12
CHEMBL5094191,23.0,O=C1CCC(N2C(=O)c3ccc(NS(=O)(=O)c4ccccc4OC(F)(F)F)cc3C2=O)C(=O)N1
CHEMBL5094218,0.6,CS(=O)(=O)[C@H]1CCCN(C(=O)c2cnc(NC3(c4cncnc4)CC3)nc2)C1
CHEMBL5094228,6.2,Cc1nn(CC2(O)COC2)cc1Nc1nc(N)c2c(C#N)c(N3CCC[C@H]3C)n(C)c2n1
CHEMBL5094296,3.0,O=C(c1cnc(NCc2cncnc2)nc1)N1CCC2(CCOCC2)C1
CHEMBL5094466,0.3,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)Nc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O
CHEMBL5094637,4000000.0,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc2ccccc2c1C#N
CHEMBL5094715,11.0,C[C@@H](c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1
CHEMBL5094835,1.7,N#C[C@@H]1CCCN(C(=O)c2cnc(NC3(c4cncnc4)CC3)nc2)C1
CHEMBL509485,5.3,CNS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1
CHEMBL5095169,8.0,CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F
CHEMBL512274,11.0,Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CN(C)C/C=C\CN)[C@@H](O)[C@H]1O
CHEMBL512790,17.0,CC(C)c1n[nH]c2c(=O)[nH]c(Cc3cccc(Cl)c3)nc12
CHEMBL512898,3150000.0,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(N4CCN(C)CC4)cc3)c2c1
CHEMBL513129,6.3,CC(C)c1n[nH]c2c(=O)[nH]c(C[C@@H]3CCCC[C@H]3OCCN3CCOCC3)nc12
CHEMBL513304,1.7,Cc1ccc(N[C@@H]2CCCC[C@H]2Cc2nc3c(C(C)C)n[nH]c3c(=O)[nH]2)nn1
CHEMBL513871,28.5,CS(=O)(=O)Nc1cccc(-c2ccccc2[C@@H]2Cc3nccn3C2)c1
CHEMBL514011,11.95,N#Cc1cccnc1N1CCN([C@@H]2CN[C@H](C(=O)N3CCC(F)(F)C3)C2)CC1
CHEMBL514232,42.5,CN(C)S(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1
CHEMBL514623,7.25,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC[C@H](F)C1
CHEMBL515348,1.2,Cc1cc(F)ccc1NC(=O)Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl
CHEMBL515662,1.8,Cc1cc(NC(=O)Nc2ccccc2C)c(Cl)cc1CC(=O)N1C[C@@H](F)C[C@H]1COc1ccc(C(=O)O)cc1
CHEMBL515819,6.5,O=C(Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl)Nc1ccccc1Br
CHEMBL515869,17.25,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC(F)(F)C(F)(F)C1
CHEMBL5169406,586.0,COc1ccc(F)c([C@@H](C)NC(=O)N2CCN(c3ccncc3F)C[C@H]2C)c1
CHEMBL5170536,22.0,COc1cnc(-c2ccc(F)c([C@]3(C)CC[C@@](C)(C#N)C(N)=N3)c2)cn1
CHEMBL5170592,5.9,Cn1nncc1-c1cnn([C@H](CCOC(F)F)c2ccc(-c3c(-n4cc(Cl)nn4)ccc(Cl)c3F)c[n+]2[O-])c1
CHEMBL5171140,559.0,COc1cccc([C@@H](C)NC(=O)N2CCC(c3ccncc3)CC2)c1
CHEMBL5171223,52.0,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(Cl)ccnc3OC)cc2F)c1=O
CHEMBL5171252,11.0,COC(=O)Nc1ccc(-c2cnn(C(CC3CC3)c3ccc(-c4cc(Cl)ccc4-n4cnnn4)c[n+]3[O-])c2)cc1
CHEMBL5171279,3.0,Cc1cc2ncc(Cn3c(C(=O)N(C)c4ccccc4)cn(C)c3=O)cc2nc1N
CHEMBL5171401,11.6,CCC1(CC)CC(=O)N([C@@H]2CCOc3ccc(C(=O)N[C@H]4CC(C)(C)Oc5ccccc54)cc32)C(=N)N1
CHEMBL5171414,1.2,CC1CC[C@@](CF)(c2cc(-c3cc4c(cn3)OC(F)(F)O4)ccc2F)N=C1N
CHEMBL5171567,20.900000000000002,C[C@H](C(=O)N[C@@H](Cn1cc(CO)nn1)c1ccc(OCC2CCC2)cc1)c1ccccc1
CHEMBL5171697,20.0,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC3CCOCC3)cn2)c1
CHEMBL5171976,624.0,COc1cccc([C@@H](C)NC(=O)N2CC[C@H](c3ccncc3)C[C@@H]2C)c1
CHEMBL5172009,22.1,CCc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)c2cc(C)ccc2F)n1
CHEMBL5172447,8.0,Cc1cc2ccc(Cn3c(C(=O)N(C)c4ccccc4)cn(C)c3=O)cc2nc1N
CHEMBL5172565,3.1,C=CC(=O)NCCCC[C@H](NC(=O)Cc1ccccc1C)C(=O)N1CCN(C(=O)c2cccc3ccccc23)CC1
CHEMBL5172637,17.0,Cc1cc2ccc(Cn3c(C(=O)N(C)c4ccccc4)coc3=O)cc2nc1N
CHEMBL5172773,3.5,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC3(CO)CCOC3)cn2)c1
CHEMBL5172809,21.25,CCC[C@H](C)COc1ccc([C@H](Cn2cc(CO)nn2)NC(=O)[C@@H](C)c2ccccc2)cc1
CHEMBL5173066,1.0,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC3CC(=O)N(C)C3)cn2)c1
CHEMBL5173250,24.0,O=c1[nH]c(=O)n(O)cc1CCc1ccc(Cl)cc1
CHEMBL5173262,18.0,O=c1[nH]cc(SCc2ccc(C(F)(F)F)cc2)[nH]c1=O
CHEMBL5173264,9.9,COc1nc(C(C)C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12
CHEMBL5173292,36.0,COc1cnc(-c2ccc(F)c([C@]3(CF)CC[C@@](C)(C#N)C(N)=N3)c2)cn1
CHEMBL5173563,37.0,OCc1cn(-c2ccc(Cl)c(C(F)(F)F)c2Cl)nn1
CHEMBL5174605,3.3,N#Cc1ccc(CCc2c[nH]c(=O)c(=O)[nH]2)cc1F
CHEMBL5174634,16.0,Cc1cc2ccc(Cn3c(C(=O)N(C)c4ccccc4)nn(C)c3=O)cc2nc1N
CHEMBL5174891,606.0,COc1cccc([C@@H](C)NC(=O)N2CCN(c3ccncn3)C[C@H]2C)c1
CHEMBL5175064,18.4,CCC[C@H](C)COc1ccc([C@H](Cn2cc(C(=O)NC)nn2)NC(=O)[C@@H](C)c2ccccc2)cc1
CHEMBL5175227,1.4,Cn1nncc1-c1cnn([C@H](CCOC(F)F)c2ccc(-c3c(-n4cnnn4)ccc(Cl)c3F)c[n+]2[O-])c1
CHEMBL5175277,39.4,O=C(O)Cc1ccc(O)cc1Nc1c(Cl)cccc1Cl
CHEMBL5175673,60.0,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(S(C)(=O)=O)C[C@@H]3F)c2)cn1
CHEMBL5175731,12.0,Cc1cc2ccc(Cn3c(C(=O)N(C)c4ccccc4)cccc3=O)cc2nc1N
CHEMBL5176043,15.0,CCNC(=O)c1cnc(-c2cncc(Oc3ncccc3OCC)c2)nc1
CHEMBL5176104,0.5,N=C1N[C@H]2[C@H](CN3C(=O)CCC3=O)NC(=N)N3C[C@H](NC(=O)c4cccc5c4CCCC5)C(O)(O)[C@]23N1
CHEMBL5176152,6.8,O=c1[nH]cc(CCc2cccc(Cl)c2)[nH]c1=O
CHEMBL5176213,2.7,CN(C)C(=O)[C@]1(C)CC[C@@](CF)(c2cc(-c3ccc(F)cn3)ccc2F)N=C1N
CHEMBL5176256,11.0,O=c1[nH]cc(CSc2ccc(Cl)cc2)[nH]c1=O
CHEMBL5176366,23.0,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC3CCCOC3)cn2)c1
CHEMBL5176414,5.5,N#Cc1[nH]c(=O)c(=O)[nH]c1CCc1ccc(C(F)(F)F)cc1
CHEMBL5176574,15.0,O=c1[nH]cc(SCc2ccc(S(F)(F)(F)(F)F)cc2)[nH]c1=O
CHEMBL5176687,620.0,COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(F)c3)nc2)c1
CHEMBL5177111,9.9,CC(=O)N(C)c1cc(C(F)(F)F)cnc1Nc1nc(-c2ccc(OC(C)C)cn2)ns1
CHEMBL5178020,21.0,O=c1[nH]cc(CCc2ccc(-c3cc(O)n[nH]3)c(F)c2)[nH]c1=O
CHEMBL5178223,6.7,Cn1nncc1-c1cnn([C@H](CCOC(F)F)c2ccc(-c3c(-n4cc(C(F)(F)F)nn4)ccc(Cl)c3F)c[n+]2[O-])c1
CHEMBL5178371,21.0,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC(C)(C)CO)cn2)c1
CHEMBL5178575,35.0,FC(F)(F)c1c(Cl)ccc(-n2ccnn2)c1Cl
CHEMBL5178658,14.0,O=c1[nH]cc(CSc2ccc(C(F)(F)F)cc2)[nH]c1=O
CHEMBL5178905,23.3,COc1ccc([C@H]2CC(=O)c3cc(OC)cc(OC)c32)cc1
CHEMBL5179137,3.1,O=c1[nH]cc(CCc2ccc3ncccc3c2)[nH]c1=O
CHEMBL5179502,16750000.0,O=C(CNc1ccc(F)cc1)Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1
CHEMBL5179643,15.0,O=c1[nH]cc([C@@H]2COc3cc(Cl)ccc3S2)[nH]c1=O
CHEMBL5179752,1.7,CS(=O)(=O)c1ccc(SCc2c[nH]c(=O)c(=O)[nH]2)cc1
CHEMBL5180053,25.0,CN(C)S(=O)(=O)[C@]1(C)CC[C@@](CF)(c2cc(-c3ccc(F)cn3)ccc2F)N=C1N
CHEMBL5180112,1217.0,COc1ccc(Cl)c([C@@H](C)NC(=O)N2CCN(c3ccncc3F)C[C@H]2C)c1
CHEMBL5180296,4.4,N#Cc1ccc(CSc2c[nH]c(=O)c(=O)[nH]2)cc1
CHEMBL5180568,3.9,CC(=O)N(C)c1cccnc1Nc1nc(-c2ccc(OC(C)C)cn2)ns1
CHEMBL5180874,18.385,C[C@]1(CN2Cc3nc(-c4ccc(F)cc4)sc3C2)CN=C(N)O1
CHEMBL5181094,445.0,COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncc3)nc2)c1
CHEMBL5181402,19.0,Cc1cc2ccc(Cn3c(C(=O)N(C)c4ccccc4)noc3=O)cc2nc1N
CHEMBL5181983,2.4,O=c1[nH]cc(SCc2ccc(C(F)(F)F)nc2)[nH]c1=O
CHEMBL5182339,0.5,CC(C)n1nc(N)nc1-c1cn2c(n1)-c1ccc(O[C@@H](C)C(N)=O)cc1OCC2
CHEMBL5182371,1.1,NC(=O)[C@@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)(F)F)nc1-2)C1CC1
CHEMBL5182418,16.3,CCC[C@H](c1cccc(C(=O)N[C@H]2CCOc3ccccc32)c1)N1C(=N)NC(CC)(CC)CC1=O
CHEMBL5182855,4.3,COCC[C@H](c1ccc(-c2c(-n3cc(Cl)nn3)ccc(Cl)c2F)c[n+]1[O-])n1cc(-c2cnnn2C)cn1
CHEMBL5183303,5.0,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC3CCS(=O)(=O)C3)cn2)c1
CHEMBL5183539,4.6,O=C1N[C@](c2cccc(Nc3ccc(F)cc3)n2)(c2cccc(Nc3ccc(F)c(F)c3)n2)CC(O)=C1Sc1ccccc1Cl
CHEMBL5183719,10.0,O=c1[nH]cc(CSc2ccc(S(F)(F)(F)(F)F)cc2)[nH]c1=O
CHEMBL5183751,771.0,COc1cccc([C@@H](C)NC(=O)N2CCN(c3ccncc3F)CC2)c1
CHEMBL5183828,30.3,CC(=O)N(C)c1cnc(Nc2nc(-c3ccc(OC(C)C)cn3)ns2)c(C)c1
CHEMBL5184060,4.0,N#Cc1ccc(SCc2c[nH]c(=O)c(=O)[nH]2)cc1F
CHEMBL5184099,625.0,COc1cccc([C@@H](C)NC(=O)[C@H]2CC[C@H](c3ccncc3)CC2)c1
CHEMBL5184370,0.3,CC1(C)C(=O)NC(=O)N1c1cn2c(n1)-c1ccc(N3CCC[C@H]3C(N)=O)cc1OCC2
CHEMBL5184409,8.1,O=c1[nH]c(Cl)c(CCc2ccc(C(F)(F)F)cc2)[nH]c1=O
CHEMBL5184716,34.0,COc1cnc(-c2ccc(F)c([C@]3(CF)CC[C@](C)(C#N)C(N)=N3)c2)cn1
CHEMBL5184773,11.2,CC(C)Oc1cccnc1-c1nsc(Nc2ncc(C(F)(F)F)cc2C(=O)N(C)C)n1
CHEMBL5185186,12.9,CC(C)Oc1cnc(-c2nsc(Nc3ncccc3N3CCCC3=O)n2)cc1C(F)(F)F
CHEMBL5185384,19.3,CC(C)Oc1ccc(-c2nsc(Nc3ncccc3N(C)C(=O)C3CC3)n2)nc1
CHEMBL5185397,2.1,COC(=O)Nc1ccc(-c2cnc(C(CC3CC3)c3ccc(-c4cc(Cl)ccc4-n4cnnn4)c[n+]3[O-])[nH]2)cc1
CHEMBL5185584,9.0,Cc1cc2ccc(Cn3c(C(=O)N(C)c4ccccn4)nn(C)c3=O)cc2nc1N
CHEMBL5185870,19.0,O=c1[nH]cc(SCc2ccc(Cl)cc2)[nH]c1=O
CHEMBL5186155,0.8,NC(=O)[C@@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3CF)nc1-2)C1CC1
CHEMBL5186161,30.0,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(C)cnc(OC)c3C)cc2F)c1=O
CHEMBL5186165,101.0,C[C@@H]1CN(c2ccncc2F)CCN1C(=O)N[C@H](C)c1cccc2nccn12
CHEMBL5186218,7.7,COc1cnc(-c2ccc(F)c([C@]3(C)CC[C@@](C)(S(C)(=O)=O)C(N)=N3)c2)cn1
CHEMBL5186223,1.9,CC(C)[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)(F)F)nc1-2)C(N)=O
CHEMBL5186364,3.4,Cc1n[nH]c2cc(CCc3c[nH]c(=O)c(=O)[nH]3)ccc12
CHEMBL5186374,3.1,N#Cc1ccc2c(c1)OC[C@@H](c1c[nH]c(=O)c(=O)[nH]1)S2
CHEMBL5186773,54.0,COc1cnc(-c2ccc(F)c([C@]3(C(F)F)CC[C@@](C)(C#N)C(N)=N3)c2)cn1
CHEMBL5186838,39.0,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CC[C@@](CF)(S(C)(=O)=O)C(N)=N1
CHEMBL5186844,662.0,COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(F)c3)nn2)c1
CHEMBL5186984,3.0,COc1ccc(CCc2c[nH]c(=O)c(=O)[nH]2)cc1
CHEMBL5187325,584.0,COc1cccc([C@@H](C)NC(=O)N2CCC(c3ccncc3F)CC2)c1
